cod_rest,latitud,longitud,latitud_rest,longitud_rest,comision,canal,medio,nom_rest,fecha_trans,valor_trans
133,3.41587,-76.540117,3.41587,-76.540117,375.0,web,Web,COSMOCENTRO,2023-08-22,3746.0
26,3.465128,-76.500496,3.465128,-76.500496,94.0,didi,didi,UNICO CALI,2023-08-23,668.0
149,3.465755,-76.521846,3.465755,-76.521846,1323.0,rappi,Rappi,TERMINAL CAL,2023-08-23,9125.0
45,3.419646,-76.539767,3.419646,-76.539767,434.0,ifood,MARKETPLACE,PALMETTO PLAZA,2023-08-23,3335.0
158,3.434722,-76.541968,3.434722,-76.541968,348.0,web,Web,SAN FERNANDO,2023-08-23,3481.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1856.0,rappi,Rappi,CIUDAD CORDOBA,2023-08-23,12803.0
134,3.369237,-76.527519,3.369237,-76.527519,441.0,web,Web,JARDIN PLAZA,2023-08-23,4414.0
115,3.384993,-76.52411,3.384993,-76.52411,632.0,rappi,Rappi,CANEY,2023-08-23,4357.0
149,3.465755,-76.521846,3.465755,-76.521846,700.0,rappi,Rappi,TERMINAL CAL,2023-08-23,4828.0
134,3.369237,-76.527519,3.369237,-76.527519,1112.0,callcenter,CallCenter,JARDIN PLAZA,2023-08-23,11118.0
60,3.476362,-76.527899,3.476362,-76.527899,130.0,ifood,LOGISTIC,CHIPICHAPE,2023-08-23,1002.0
115,3.384993,-76.52411,3.384993,-76.52411,1605.0,rappi,Rappi,CANEY,2023-08-23,11070.0
60,3.476362,-76.527899,3.476362,-76.527899,554.0,ifood,MARKETIFOOD,CHIPICHAPE,2023-08-23,4265.0
115,3.384993,-76.52411,3.384993,-76.52411,690.0,ifood,MARKETPLACE,CANEY,2023-08-23,5311.0
45,3.419646,-76.539767,3.419646,-76.539767,24.0,app,Ios,PALMETTO PLAZA,2023-08-23,221.0
115,3.384993,-76.52411,3.384993,-76.52411,61.0,didi,didi,CANEY,2023-08-23,437.0
61,3.465173,-76.530913,3.465173,-76.530913,1291.0,app,Android,AV SEXTA,2023-08-23,11735.0
37,3.425126,-76.540525,3.425126,-76.540525,678.0,rappi,Rappi,ROOSEVELT,2023-08-23,4673.0
61,3.465173,-76.530913,3.465173,-76.530913,522.0,didi,didi,AV SEXTA,2023-08-23,3731.0
133,3.41587,-76.540117,3.41587,-76.540117,695.0,tictuk,TICTUK,COSMOCENTRO,2023-08-23,5792.0
133,3.41587,-76.540117,3.41587,-76.540117,552.0,didi,didi,COSMOCENTRO,2023-08-23,3945.0
27,3.373917,-76.53903,3.373917,-76.53903,398.0,app,Android,UNICENTRO CALI,2023-08-23,3621.0
133,3.41587,-76.540117,3.41587,-76.540117,530.0,tictuk,TICTUK,COSMOCENTRO,2023-08-23,4417.0
149,3.465755,-76.521846,3.465755,-76.521846,1831.0,rappi,Rappi,TERMINAL CAL,2023-08-23,12630.0
60,3.476362,-76.527899,3.476362,-76.527899,1263.0,tictuk,TICTUK,CHIPICHAPE,2023-08-23,10529.0
26,3.465128,-76.500496,3.465128,-76.500496,146.0,web,Web,UNICO CALI,2023-08-23,1458.0
134,3.369237,-76.527519,3.369237,-76.527519,604.0,didi,didi,JARDIN PLAZA,2023-08-23,4317.0
158,3.434722,-76.541968,3.434722,-76.541968,1146.0,web,Web,SAN FERNANDO,2023-08-23,11462.0
26,3.465128,-76.500496,3.465128,-76.500496,1234.0,callcenter,CallCenter,UNICO CALI,2023-08-23,12335.0
27,3.373917,-76.53903,3.373917,-76.53903,1383.0,ifood,LOGISTIC,UNICENTRO CALI,2023-08-23,10636.0
27,3.373917,-76.53903,3.373917,-76.53903,449.0,tictuk,TICTUK,UNICENTRO CALI,2023-08-23,3741.0
45,3.419646,-76.539767,3.419646,-76.539767,621.0,didi,didi,PALMETTO PLAZA,2023-08-23,4435.0
115,3.384993,-76.52411,3.384993,-76.52411,493.0,tictuk,TICTUK,CANEY,2023-08-23,4112.0
133,3.41587,-76.540117,3.41587,-76.540117,501.0,ifood,Marketifood,COSMOCENTRO,2023-08-23,3855.0
115,3.384993,-76.52411,3.384993,-76.52411,122.0,app,Ios,CANEY,2023-08-23,1113.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,672.0,rappi,Rappi,CIUDAD CORDOBA,2023-08-23,4635.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,420.0,web,Web,CIUDAD CORDOBA,2023-08-23,4199.0
45,3.419646,-76.539767,3.419646,-76.539767,1320.0,app,Ios,PALMETTO PLAZA,2023-08-23,11996.0
61,3.465173,-76.530913,3.465173,-76.530913,61.0,web,Web,AV SEXTA,2023-08-23,611.0
45,3.419646,-76.539767,3.419646,-76.539767,582.0,rappi,Rappi,PALMETTO PLAZA,2023-08-23,4013.0
45,3.419646,-76.539767,3.419646,-76.539767,437.0,app,Ios,PALMETTO PLAZA,2023-08-23,3970.0
134,3.369237,-76.527519,3.369237,-76.527519,406.0,web,Web,JARDIN PLAZA,2023-08-23,4060.0
115,3.384993,-76.52411,3.384993,-76.52411,466.0,didi,didi,CANEY,2023-08-23,3325.0
149,3.465755,-76.521846,3.465755,-76.521846,653.0,rappi,Rappi,TERMINAL CAL,2023-08-23,4505.0
158,3.434722,-76.541968,3.434722,-76.541968,856.0,tictuk,TICTUK,SAN FERNANDO,2023-08-23,7137.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,678.0,didi,didi,PASO ANCHO ,2023-08-23,4844.0
26,3.465128,-76.500496,3.465128,-76.500496,779.0,rappi,Rappi,UNICO CALI,2023-08-23,5370.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,756.0,callcenter,CallCenter,PASO ANCHO ,2023-08-23,7563.0
61,3.465173,-76.530913,3.465173,-76.530913,1329.0,callcenter,CallCenter,AV SEXTA,2023-08-23,13287.0
133,3.41587,-76.540117,3.41587,-76.540117,1732.0,ifood,MARKETIFOOD,COSMOCENTRO,2023-08-23,13323.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1198.0,ifood,MARKETIFOOD,CIUDAD CORDOBA,2023-08-23,9217.0
133,3.41587,-76.540117,3.41587,-76.540117,514.0,tictuk,TICTUK,COSMOCENTRO,2023-08-23,4283.0
149,3.465755,-76.521846,3.465755,-76.521846,1268.0,ifood,MARKETIFOOD,TERMINAL CAL,2023-08-23,9751.0
45,3.419646,-76.539767,3.419646,-76.539767,41.0,ifood,LOGISTIC,PALMETTO PLAZA,2023-08-23,319.0
37,3.425126,-76.540525,3.425126,-76.540525,531.0,rappi,Rappi,ROOSEVELT,2023-08-23,3659.0
45,3.419646,-76.539767,3.419646,-76.539767,2022.0,rappi,Rappi,PALMETTO PLAZA,2023-08-23,13945.0
27,3.373917,-76.53903,3.373917,-76.53903,142.0,didi,didi,UNICENTRO CALI,2023-08-23,1013.0
27,3.373917,-76.53903,3.373917,-76.53903,640.0,tictuk,TICTUK,UNICENTRO CALI,2023-08-23,5331.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,425.0,didi,didi,PASO ANCHO ,2023-08-23,3036.0
37,3.425126,-76.540525,3.425126,-76.540525,942.0,web,Web,ROOSEVELT,2023-08-23,9419.0
115,3.384993,-76.52411,3.384993,-76.52411,53.0,web,Web,CANEY,2023-08-23,531.0
37,3.425126,-76.540525,3.425126,-76.540525,142.0,web,Web,ROOSEVELT,2023-08-23,1417.0
115,3.384993,-76.52411,3.384993,-76.52411,498.0,ifood,MARKETPLACE,CANEY,2023-08-23,3829.0
61,3.465173,-76.530913,3.465173,-76.530913,351.0,callcenter,CallCenter,AV SEXTA,2023-08-23,3512.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,452.0,web,Web,CIUDAD CORDOBA,2023-08-23,4522.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,595.0,didi,didi,PASO ANCHO ,2023-08-23,4248.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,141.0,web,Web,CIUDAD CORDOBA,2023-08-24,1408.0
158,3.434722,-76.541968,3.434722,-76.541968,384.0,web,Web,SAN FERNANDO,2023-08-24,3844.0
149,3.465755,-76.521846,3.465755,-76.521846,1220.0,web,Web,TERMINAL CAL,2023-08-24,12198.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,666.0,didi,didi,CIUDAD CORDOBA,2023-08-24,4759.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,46.0,callcenter,CallCenter,CIUDAD CORDOBA,2023-08-24,457.0
134,3.369237,-76.527519,3.369237,-76.527519,582.0,didi,didi,JARDIN PLAZA,2023-08-24,4154.0
115,3.384993,-76.52411,3.384993,-76.52411,127.0,tictuk,TICTUK,CANEY,2023-08-24,1062.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,43.0,app,Android,CIUDAD CORDOBA,2023-08-24,395.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1240.0,ifood,LOGISTIC,PASO ANCHO ,2023-08-24,9539.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,13.0,ifood,MARKETPLACE,PASO ANCHO ,2023-08-24,100.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,438.0,web,Web,PASO ANCHO ,2023-08-24,4377.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1793.0,didi,didi,CIUDAD CORDOBA,2023-08-24,12809.0
26,3.465128,-76.500496,3.465128,-76.500496,576.0,rappi,Rappi,UNICO CALI,2023-08-24,3973.0
158,3.434722,-76.541968,3.434722,-76.541968,446.0,app,Android,SAN FERNANDO,2023-08-24,4058.0
60,3.476362,-76.527899,3.476362,-76.527899,176.0,callcenter,CallCenter,CHIPICHAPE,2023-08-24,1757.0
61,3.465173,-76.530913,3.465173,-76.530913,755.0,app,Ios,AV SEXTA,2023-08-24,6864.0
61,3.465173,-76.530913,3.465173,-76.530913,50.0,callcenter,CallCenter,AV SEXTA,2023-08-24,496.0
26,3.465128,-76.500496,3.465128,-76.500496,538.0,ifood,MARKETIFOOD,UNICO CALI,2023-08-24,4135.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,482.0,callcenter,CallCenter,CIUDAD CORDOBA,2023-08-24,4815.0
115,3.384993,-76.52411,3.384993,-76.52411,647.0,didi,didi,CANEY,2023-08-24,4624.0
134,3.369237,-76.527519,3.369237,-76.527519,1054.0,web,Web,JARDIN PLAZA,2023-08-24,10539.0
45,3.419646,-76.539767,3.419646,-76.539767,1042.0,rappi,Rappi,PALMETTO PLAZA,2023-08-24,7188.0
61,3.465173,-76.530913,3.465173,-76.530913,519.0,rappi,Rappi,AV SEXTA,2023-08-24,3582.0
60,3.476362,-76.527899,3.476362,-76.527899,1259.0,ifood,Marketifood,CHIPICHAPE,2023-08-24,9682.0
115,3.384993,-76.52411,3.384993,-76.52411,512.0,web,Web,CANEY,2023-08-24,5121.0
134,3.369237,-76.527519,3.369237,-76.527519,484.0,app,Android,JARDIN PLAZA,2023-08-24,4397.0
26,3.465128,-76.500496,3.465128,-76.500496,419.0,callcenter,CallCenter,UNICO CALI,2023-08-24,4188.0
115,3.384993,-76.52411,3.384993,-76.52411,512.0,web,Web,CANEY,2023-08-24,5123.0
133,3.41587,-76.540117,3.41587,-76.540117,1835.0,didi,didi,COSMOCENTRO,2023-08-24,13105.0
133,3.41587,-76.540117,3.41587,-76.540117,136.0,ifood,Marketifood,COSMOCENTRO,2023-08-24,1045.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,390.0,tictuk,TICTUK,PASO ANCHO ,2023-08-24,3252.0
27,3.373917,-76.53903,3.373917,-76.53903,625.0,ifood,LOGISTIC,UNICENTRO CALI,2023-08-24,4810.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,433.0,callcenter,CallCenter,CIUDAD CORDOBA,2023-08-24,4334.0
26,3.465128,-76.500496,3.465128,-76.500496,38.0,rappi,Rappi,UNICO CALI,2023-08-24,260.0
133,3.41587,-76.540117,3.41587,-76.540117,1402.0,app,Android,COSMOCENTRO,2023-08-24,12745.0
60,3.476362,-76.527899,3.476362,-76.527899,548.0,web,Web,CHIPICHAPE,2023-08-24,5484.0
26,3.465128,-76.500496,3.465128,-76.500496,534.0,app,Ios,UNICO CALI,2023-08-24,4857.0
115,3.384993,-76.52411,3.384993,-76.52411,447.0,app,Android,CANEY,2023-08-24,4065.0
26,3.465128,-76.500496,3.465128,-76.500496,598.0,ifood,LOGISTIC,UNICO CALI,2023-08-24,4602.0
26,3.465128,-76.500496,3.465128,-76.500496,612.0,ifood,MARKETPLACE,UNICO CALI,2023-08-24,4710.0
61,3.465173,-76.530913,3.465173,-76.530913,99.0,rappi,Rappi,AV SEXTA,2023-08-24,681.0
60,3.476362,-76.527899,3.476362,-76.527899,493.0,ifood,Marketifood,CHIPICHAPE,2023-08-24,3791.0
37,3.425126,-76.540525,3.425126,-76.540525,1008.0,rappi,Rappi,ROOSEVELT,2023-08-24,6953.0
45,3.419646,-76.539767,3.419646,-76.539767,561.0,didi,didi,PALMETTO PLAZA,2023-08-24,4009.0
37,3.425126,-76.540525,3.425126,-76.540525,1399.0,app,Android,ROOSEVELT,2023-08-24,12718.0
61,3.465173,-76.530913,3.465173,-76.530913,1012.0,callcenter,CallCenter,AV SEXTA,2023-08-24,10120.0
60,3.476362,-76.527899,3.476362,-76.527899,179.0,ifood,MARKETIFOOD,CHIPICHAPE,2023-08-24,1378.0
158,3.434722,-76.541968,3.434722,-76.541968,1123.0,didi,didi,SAN FERNANDO,2023-08-24,8021.0
60,3.476362,-76.527899,3.476362,-76.527899,1091.0,web,Web,CHIPICHAPE,2023-08-24,10910.0
133,3.41587,-76.540117,3.41587,-76.540117,616.0,didi,didi,COSMOCENTRO,2023-08-24,4399.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,426.0,app,Ios,PASO ANCHO ,2023-08-24,3869.0
158,3.434722,-76.541968,3.434722,-76.541968,606.0,tictuk,TICTUK,SAN FERNANDO,2023-08-24,5053.0
37,3.425126,-76.540525,3.425126,-76.540525,1665.0,didi,didi,ROOSEVELT,2023-08-24,11893.0
27,3.373917,-76.53903,3.373917,-76.53903,411.0,tictuk,TICTUK,UNICENTRO CALI,2023-08-24,3421.0
134,3.369237,-76.527519,3.369237,-76.527519,529.0,web,Web,JARDIN PLAZA,2023-08-24,5292.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,424.0,tictuk,TICTUK,CIUDAD CORDOBA,2023-08-24,3531.0
133,3.41587,-76.540117,3.41587,-76.540117,398.0,callcenter,CallCenter,COSMOCENTRO,2023-08-24,3983.0
60,3.476362,-76.527899,3.476362,-76.527899,674.0,rappi,Rappi,CHIPICHAPE,2023-08-24,4649.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,512.0,app,Ios,PASO ANCHO ,2023-08-24,4653.0
133,3.41587,-76.540117,3.41587,-76.540117,1471.0,didi,didi,COSMOCENTRO,2023-08-24,10510.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,644.0,web,Web,PASO ANCHO ,2023-08-24,6438.0
134,3.369237,-76.527519,3.369237,-76.527519,476.0,ifood,MARKETPLACE,JARDIN PLAZA,2023-08-24,3660.0
61,3.465173,-76.530913,3.465173,-76.530913,113.0,didi,didi,AV SEXTA,2023-08-24,809.0
61,3.465173,-76.530913,3.465173,-76.530913,573.0,ifood,LOGISTIC,AV SEXTA,2023-08-24,4410.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,458.0,web,Web,CIUDAD CORDOBA,2023-08-24,4581.0
45,3.419646,-76.539767,3.419646,-76.539767,532.0,ifood,MARKETPLACE,PALMETTO PLAZA,2023-08-25,4093.0
37,3.425126,-76.540525,3.425126,-76.540525,460.0,app,Android,ROOSEVELT,2023-08-25,4181.0
115,3.384993,-76.52411,3.384993,-76.52411,688.0,didi,didi,CANEY,2023-08-25,4917.0
60,3.476362,-76.527899,3.476362,-76.527899,733.0,didi,didi,CHIPICHAPE,2023-08-25,5239.0
158,3.434722,-76.541968,3.434722,-76.541968,186.0,ifood,MARKETPLACE,SAN FERNANDO,2023-08-25,1428.0
134,3.369237,-76.527519,3.369237,-76.527519,104.0,app,Ios,JARDIN PLAZA,2023-08-25,949.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1277.0,web,Web,PASO ANCHO ,2023-08-25,12767.0
115,3.384993,-76.52411,3.384993,-76.52411,888.0,tictuk,TICTUK,CANEY,2023-08-25,7397.0
133,3.41587,-76.540117,3.41587,-76.540117,593.0,tictuk,TICTUK,COSMOCENTRO,2023-08-25,4942.0
45,3.419646,-76.539767,3.419646,-76.539767,804.0,rappi,Rappi,PALMETTO PLAZA,2023-08-25,5543.0
115,3.384993,-76.52411,3.384993,-76.52411,619.0,tictuk,TICTUK,CANEY,2023-08-25,5155.0
60,3.476362,-76.527899,3.476362,-76.527899,352.0,app,Android,CHIPICHAPE,2023-08-25,3198.0
60,3.476362,-76.527899,3.476362,-76.527899,1291.0,web,Web,CHIPICHAPE,2023-08-25,12913.0
26,3.465128,-76.500496,3.465128,-76.500496,1039.0,ifood,LOGISTIC,UNICO CALI,2023-08-25,7996.0
60,3.476362,-76.527899,3.476362,-76.527899,1318.0,ifood,Marketifood,CHIPICHAPE,2023-08-25,10140.0
45,3.419646,-76.539767,3.419646,-76.539767,76.0,rappi,Rappi,PALMETTO PLAZA,2023-08-25,526.0
45,3.419646,-76.539767,3.419646,-76.539767,1446.0,app,Android,PALMETTO PLAZA,2023-08-25,13141.0
45,3.419646,-76.539767,3.419646,-76.539767,548.0,callcenter,CallCenter,PALMETTO PLAZA,2023-08-25,5484.0
134,3.369237,-76.527519,3.369237,-76.527519,1185.0,web,Web,JARDIN PLAZA,2023-08-25,11850.0
61,3.465173,-76.530913,3.465173,-76.530913,1041.0,callcenter,CallCenter,AV SEXTA,2023-08-25,10409.0
61,3.465173,-76.530913,3.465173,-76.530913,70.0,didi,didi,AV SEXTA,2023-08-25,500.0
134,3.369237,-76.527519,3.369237,-76.527519,717.0,app,Android,JARDIN PLAZA,2023-08-25,6521.0
60,3.476362,-76.527899,3.476362,-76.527899,828.0,app,Ios,CHIPICHAPE,2023-08-25,7527.0
60,3.476362,-76.527899,3.476362,-76.527899,708.0,didi,didi,CHIPICHAPE,2023-08-25,5054.0
158,3.434722,-76.541968,3.434722,-76.541968,1031.0,app,Ios,SAN FERNANDO,2023-08-25,9375.0
26,3.465128,-76.500496,3.465128,-76.500496,725.0,web,Web,UNICO CALI,2023-08-25,7248.0
60,3.476362,-76.527899,3.476362,-76.527899,1824.0,rappi,Rappi,CHIPICHAPE,2023-08-25,12578.0
134,3.369237,-76.527519,3.369237,-76.527519,521.0,rappi,Rappi,JARDIN PLAZA,2023-08-25,3593.0
27,3.373917,-76.53903,3.373917,-76.53903,760.0,rappi,Rappi,UNICENTRO CALI,2023-08-25,5241.0
149,3.465755,-76.521846,3.465755,-76.521846,391.0,tictuk,TICTUK,TERMINAL CAL,2023-08-25,3261.0
115,3.384993,-76.52411,3.384993,-76.52411,568.0,rappi,Rappi,CANEY,2023-08-25,3920.0
134,3.369237,-76.527519,3.369237,-76.527519,647.0,callcenter,CallCenter,JARDIN PLAZA,2023-08-25,6470.0
60,3.476362,-76.527899,3.476362,-76.527899,424.0,rappi,Rappi,CHIPICHAPE,2023-08-25,2921.0
61,3.465173,-76.530913,3.465173,-76.530913,702.0,didi,didi,AV SEXTA,2023-08-25,5015.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,30.0,ifood,MARKETIFOOD,CIUDAD CORDOBA,2023-08-25,230.0
158,3.434722,-76.541968,3.434722,-76.541968,630.0,ifood,MARKETIFOOD,SAN FERNANDO,2023-08-25,4844.0
158,3.434722,-76.541968,3.434722,-76.541968,1185.0,tictuk,TICTUK,SAN FERNANDO,2023-08-25,9871.0
158,3.434722,-76.541968,3.434722,-76.541968,541.0,ifood,MARKETIFOOD,SAN FERNANDO,2023-08-25,4164.0
26,3.465128,-76.500496,3.465128,-76.500496,1772.0,ifood,MARKETIFOOD,UNICO CALI,2023-08-25,13630.0
115,3.384993,-76.52411,3.384993,-76.52411,1383.0,ifood,MARKETPLACE,CANEY,2023-08-25,10638.0
61,3.465173,-76.530913,3.465173,-76.530913,8.0,ifood,MARKETIFOOD,AV SEXTA,2023-08-25,65.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,588.0,tictuk,TICTUK,PASO ANCHO ,2023-08-25,4896.0
45,3.419646,-76.539767,3.419646,-76.539767,506.0,app,Android,PALMETTO PLAZA,2023-08-25,4596.0
149,3.465755,-76.521846,3.465755,-76.521846,102.0,rappi,Rappi,TERMINAL CAL,2023-08-25,702.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,134.0,didi,didi,PASO ANCHO ,2023-08-25,958.0
27,3.373917,-76.53903,3.373917,-76.53903,1406.0,ifood,MARKETPLACE,UNICENTRO CALI,2023-08-25,10819.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,297.0,rappi,Rappi,PASO ANCHO ,2023-08-25,2048.0
133,3.41587,-76.540117,3.41587,-76.540117,63.0,app,Ios,COSMOCENTRO,2023-08-25,572.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,5.0,ifood,Marketifood,PASO ANCHO ,2023-08-25,36.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1007.0,app,Ios,CIUDAD CORDOBA,2023-08-25,9151.0
115,3.384993,-76.52411,3.384993,-76.52411,455.0,app,Android,CANEY,2023-08-25,4136.0
60,3.476362,-76.527899,3.476362,-76.527899,420.0,web,Web,CHIPICHAPE,2023-08-25,4204.0
134,3.369237,-76.527519,3.369237,-76.527519,1034.0,callcenter,CallCenter,JARDIN PLAZA,2023-08-25,10344.0
115,3.384993,-76.52411,3.384993,-76.52411,1286.0,tictuk,TICTUK,CANEY,2023-08-25,10715.0
158,3.434722,-76.541968,3.434722,-76.541968,492.0,app,Ios,SAN FERNANDO,2023-08-25,4470.0
26,3.465128,-76.500496,3.465128,-76.500496,506.0,app,Android,UNICO CALI,2023-08-25,4602.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1260.0,ifood,MARKETPLACE,PASO ANCHO ,2023-08-25,9693.0
133,3.41587,-76.540117,3.41587,-76.540117,513.0,app,Ios,COSMOCENTRO,2023-08-25,4661.0
45,3.419646,-76.539767,3.419646,-76.539767,440.0,web,Web,PALMETTO PLAZA,2023-08-25,4404.0
45,3.419646,-76.539767,3.419646,-76.539767,1252.0,tictuk,TICTUK,PALMETTO PLAZA,2023-08-25,10431.0
37,3.425126,-76.540525,3.425126,-76.540525,459.0,callcenter,CallCenter,ROOSEVELT,2023-08-25,4594.0
26,3.465128,-76.500496,3.465128,-76.500496,1845.0,didi,didi,UNICO CALI,2023-08-25,13177.0
60,3.476362,-76.527899,3.476362,-76.527899,472.0,ifood,MARKETIFOOD,CHIPICHAPE,2023-08-25,3630.0
27,3.373917,-76.53903,3.373917,-76.53903,388.0,callcenter,CallCenter,UNICENTRO CALI,2023-08-25,3881.0
149,3.465755,-76.521846,3.465755,-76.521846,1640.0,didi,didi,TERMINAL CAL,2023-08-25,11715.0
158,3.434722,-76.541968,3.434722,-76.541968,52.0,app,Android,SAN FERNANDO,2023-08-26,474.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,688.0,didi,didi,PASO ANCHO ,2023-08-26,4916.0
115,3.384993,-76.52411,3.384993,-76.52411,547.0,tictuk,TICTUK,CANEY,2023-08-26,4559.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,543.0,didi,didi,PASO ANCHO ,2023-08-26,3880.0
60,3.476362,-76.527899,3.476362,-76.527899,1031.0,callcenter,CallCenter,CHIPICHAPE,2023-08-26,10312.0
60,3.476362,-76.527899,3.476362,-76.527899,1421.0,app,Android,CHIPICHAPE,2023-08-26,12915.0
149,3.465755,-76.521846,3.465755,-76.521846,399.0,rappi,Rappi,TERMINAL CAL,2023-08-26,2755.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1334.0,web,Web,PASO ANCHO ,2023-08-26,13340.0
149,3.465755,-76.521846,3.465755,-76.521846,1023.0,web,Web,TERMINAL CAL,2023-08-26,10231.0
115,3.384993,-76.52411,3.384993,-76.52411,1666.0,ifood,Marketifood,CANEY,2023-08-26,12816.0
134,3.369237,-76.527519,3.369237,-76.527519,462.0,callcenter,CallCenter,JARDIN PLAZA,2023-08-26,4621.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,536.0,didi,didi,CIUDAD CORDOBA,2023-08-26,3828.0
45,3.419646,-76.539767,3.419646,-76.539767,428.0,rappi,Rappi,PALMETTO PLAZA,2023-08-26,2951.0
133,3.41587,-76.540117,3.41587,-76.540117,1496.0,didi,didi,COSMOCENTRO,2023-08-26,10686.0
115,3.384993,-76.52411,3.384993,-76.52411,141.0,callcenter,CallCenter,CANEY,2023-08-26,1406.0
27,3.373917,-76.53903,3.373917,-76.53903,507.0,web,Web,UNICENTRO CALI,2023-08-26,5074.0
133,3.41587,-76.540117,3.41587,-76.540117,1204.0,callcenter,CallCenter,COSMOCENTRO,2023-08-26,12039.0
37,3.425126,-76.540525,3.425126,-76.540525,48.0,ifood,Marketifood,ROOSEVELT,2023-08-26,372.0
26,3.465128,-76.500496,3.465128,-76.500496,479.0,tictuk,TICTUK,UNICO CALI,2023-08-26,3991.0
26,3.465128,-76.500496,3.465128,-76.500496,1471.0,rappi,Rappi,UNICO CALI,2023-08-26,10144.0
134,3.369237,-76.527519,3.369237,-76.527519,568.0,app,Ios,JARDIN PLAZA,2023-08-26,5160.0
149,3.465755,-76.521846,3.465755,-76.521846,540.0,ifood,MARKETIFOOD,TERMINAL CAL,2023-08-26,4150.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1264.0,ifood,LOGISTIC,PASO ANCHO ,2023-08-26,9722.0
60,3.476362,-76.527899,3.476362,-76.527899,405.0,web,Web,CHIPICHAPE,2023-08-26,4053.0
45,3.419646,-76.539767,3.419646,-76.539767,544.0,ifood,Marketifood,PALMETTO PLAZA,2023-08-26,4182.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,722.0,rappi,Rappi,CIUDAD CORDOBA,2023-08-26,4976.0
26,3.465128,-76.500496,3.465128,-76.500496,492.0,didi,didi,UNICO CALI,2023-08-26,3515.0
115,3.384993,-76.52411,3.384993,-76.52411,824.0,rappi,Rappi,CANEY,2023-08-26,5684.0
27,3.373917,-76.53903,3.373917,-76.53903,51.0,tictuk,TICTUK,UNICENTRO CALI,2023-08-26,421.0
61,3.465173,-76.530913,3.465173,-76.530913,159.0,rappi,Rappi,AV SEXTA,2023-08-26,1097.0
61,3.465173,-76.530913,3.465173,-76.530913,534.0,callcenter,CallCenter,AV SEXTA,2023-08-26,5343.0
61,3.465173,-76.530913,3.465173,-76.530913,327.0,web,Web,AV SEXTA,2023-08-26,3266.0
27,3.373917,-76.53903,3.373917,-76.53903,1078.0,callcenter,CallCenter,UNICENTRO CALI,2023-08-26,10776.0
26,3.465128,-76.500496,3.465128,-76.500496,1342.0,didi,didi,UNICO CALI,2023-08-26,9585.0
133,3.41587,-76.540117,3.41587,-76.540117,748.0,rappi,Rappi,COSMOCENTRO,2023-08-26,5162.0
61,3.465173,-76.530913,3.465173,-76.530913,1249.0,ifood,MARKETIFOOD,AV SEXTA,2023-08-26,9609.0
133,3.41587,-76.540117,3.41587,-76.540117,588.0,didi,didi,COSMOCENTRO,2023-08-26,4201.0
27,3.373917,-76.53903,3.373917,-76.53903,1004.0,ifood,Marketifood,UNICENTRO CALI,2023-08-26,7720.0
133,3.41587,-76.540117,3.41587,-76.540117,144.0,rappi,Rappi,COSMOCENTRO,2023-08-26,994.0
45,3.419646,-76.539767,3.419646,-76.539767,402.0,callcenter,CallCenter,PALMETTO PLAZA,2023-08-26,4017.0
